link,title,Text,Subject,label
https://www.bbc.com/somali/articles/c0q3ejkle8ko,Jawaabta Eritrea ay ka bixisay eedeynta iyo digniinta uga timid Itoobiya,jawaabta eritrea ay ka bixisay eedeynta iyo digniinta uga timid itoobiya,General,1
https://www.bbc.com/somali/articles/c9d9lnxldydo,Eritrea oo xir xirtay culumo albaabbadana isugu dhufatay xarumo diinta lagu barto,eritrea oo xir xirtay culumo albaabbadana isugu dhufatay xarumo diinta lagu barto,General,1
https://www.bbc.com/somali/articles/c6264pj1q3go,Muddo-xileedka baarlamaanka Soomaaliya miyaa la kordhiyey?,muddoxileedka baarlamaanka soomaaliya miyaa la kordhiyey,Politics,1
https://www.bbc.com/somali/articles/c5y4xl6znpzo,"Cod,Dhegeyso: Muxuu Soomaaliya uga dhigan yahay xilka cusub ee ay ka qabatay Midowga Afrika, Muddada 4,08",coddhegeyso muxuu soomaaliya uga dhigan yahay xilka cusub ee ay ka qabatay midowga afrika muddada,General,1
https://www.bbc.com/somali/articles/c24d50gjnvlo,Kenya oo 15 sano ka dib dib u furaysa xuduudkii ay la lahayd Soomaaliya,kenya oo sano ka dib dib u furaysa xuduudkii ay la lahayd soomaaliya,General,1
https://www.bbc.com/somali/articles/crm870pmkjyo,Sida aad dheeha jirkaaga u ilaalin karto xilliga Soonka,sida aad dheeha jirkaaga u ilaalin karto xilliga soonka,General,1
https://www.bbc.com/somali/articles/cyepwnxk64lo,Afar dal oo Yurub ah oo oggol baasaboor Soomaaliga,afar dal oo yurub ah oo oggol baasaboor soomaaliga,General,1
https://goobjoog.com/2026/02/15/hoggaamiye-sare-oo-ka-tirsan-al-shabaab-oo-lagu-dilay-duqeyn-ka-dhacday-dalka-yemen/,Hoggaamiye Sare oo ka tirsan Al-Shabaab oo lagu dilay duqeyn ka dhacday dalka Yemen,hoggaamiy sare oo ka tirsan alshabaab oo lagu dilay duqeyn ka dhacday dalka yemen,General,1
https://goobjoog.com/2026/02/16/hayadda-isgaarsiinta-qaranka-oo-qabatay-kulan-wadatashi-ah-oo-ku-saabsan-xeer-nidaamiyaha-ilaalinta-xuquuqda-macaamiisha-isgaarsiinta/,Hay’adda Isgaarsiinta Qaranka oo Qabatay Kulan Wadatashi ah oo ku Saabsan Xeer-nidaamiyaha Ilaalinta xuquuqda Macaamiisha Isgaarsiinta,hayadda isgaarsiinta qaranka oo qabatay kulan wadatashi ah oo ku saabsan xeernidaamiyaha ilaalinta xuquuqda macaamiisha isgaarsiinta,General,1
https://www.youtube.com/channel/UCKbzgTa3o3rSh4KiD5BX6Hg,Rukumo Kannaalka Goobjoog ee YouTube,rukumo kannaalka goobjoog ee youtub,General,1
https://www.theguardian.com/business/2026/feb/16/uk-bank-bosses-plan-visa-mastercard-alternative,UK bank bosses plan to set up Visa and Mastercard alternative amid Trump fears,uk bank bos plan set visa mastercard altern amid trump fear,Finance,1
https://goobjoog.com/2026/02/14/kusimaha-madaxweynaha-jamhuuriyadda-ahna-guddoomiyaha-golaha-shacabka-oo-qaabilay-wafdi-ka-socda-ururka-jaamacadda-carabta/,KUSIMAHA MADAXWEYNAHA JAMHUURIYADDA AHNA GUDDOOMIYAHA GOLAHA SHACABKA OO QAABILAY WAFDI KA SOCDA URURKA JAAMACADDA CARABTA,kusimaha madaxweynaha jamhuuriyadda ahna guddoomiyaha golaha shacabka oo qaabilay wafdi ka socda ururka jaamacadda carabta,General,1
https://goobjoog.com/2026/02/15/soomaaliya-oo-noqotay-waddanka-45-aad-ee-ku-biira-african-peer-review-mechanism-aprm/,Soomaaliya oo noqotay waddanka 45-aad ee ku biira African Peer Review Mechanism (APRM),soomaaliya oo noqotay waddanka aad ee ku biira african peer review mechan aprm,General,1
https://goobjoog.com/2026/02/16/guddiga-xuquuqul-insaanka-soomaaliya-iyo-qaramada-midoobay-oo-xoojinaya-iskaashi-lagu-horumarinayo-xuquuqda-aadanaha/,Guddiga Xuquuqul Insaanka Soomaaliya iyo Qaramada Midoobay oo xoojinaya iskaashi lagu horumarinayo xuquuqda aadanaha,guddiga xuquuqul insaanka soomaaliya iyo qaramada midoobay oo xoojinaya iskaashi lagu horumarinayo xuquuqda aadanaha,General,1
https://hornobserver.com/articles/3559/AlHuda-CIBE-Hosts-Intl-Exposure-Visit-Showcasing-Pakistans-Islamic-Finance-Industry,AlHuda CIBE Hosts Int'l Exposure Visit Showcasing Pakistan's Islamic  Finance Industry,alhuda cibe host intl exposur visit showcas pakistan islam financ industri,Finance,1
https://www.theguardian.com/world/2026/feb/16/two-british-skiers-killed-in-french-alps-named,Two British skiers killed in French Alps named,two british skier kill french alp name,General,1
https://www.theguardian.com/,The Guardian - Back to homeThe Guardian,guardian back hometh guardian,General,1
https://www.theguardian.com/world/live/2026/feb/16/marco-rubio-viktor-orban-hungary-ukraine-europe-france-germany-europe-live-news-updates,"Trump is ‘deeply committed to your success’, Rubio tells Orbán during Hungary visit – as it happened",trump deepli commit success rubio tell orbn hungari visit happen,General,1
https://www.theguardian.com/world/2026/feb/17/yoon-suk-yeol-south-korea-trial-verdict,‘I just want to stop hearing about it’: a weary South Korea awaits verdict on Yoon insurrection charges,want stop hear weari south korea await verdict yoon insurrect charg,General,1
https://www.theguardian.com/us-news/2026/feb/16/republicans-and-democrats-unite-to-condemn-trumps-attacks-on-allies,Republicans and Democrats unite to condemn Trump’s attacks on allies,republican democrat unit condemn trump attack alli,Security,1
https://www.theguardian.com/world/2026/feb/16/play-fascism-violent-scenes-german-theatre-bochum-tiago-rodriguez,Far-right character’s monologue prompts violent scenes at German theatre,farright charact monologu prompt violent scene german theatr,General,1
https://hornobserver.com/articles/3591/UNICEF-Violence-no-child-can-outrun-South-Sudans-escalating-crisis,UNICEF: Violence no child can outrun - South Sudan's escalating crisis,unicef violenc child outrun south sudan escal crisi,General,1
https://www.theguardian.com/us-news/2026/feb/16/gavin-newsom-a-loser-says-trump-california-green-energy-deal-uk,Trump lashes out at California governor’s green energy deal with UK,trump lash california governor green energi deal uk,General,1
https://halgan.net/2012/09/puntland-welcomes-election-of-new-president-of-the-federal-republic-of-somalia/,Puntland Welcomes Election of New President of the Federal Republic of Somalia,puntland welcom elect new presid feder republ somalia,Politics,1
https://halgan.net/2012/11/uganda-says-to-pull-out-troops-from-somalia-over-congo-charges/,Uganda says to pull out troops from Somalia over Congo charges,uganda say pull troop somalia congo charg,General,1
https://hornobserver.com/articles/3589/Somalia-Faces-Critical-Drought-Amid-Funding-Shortfalls,Somalia Faces Critical Drought Amid Funding Shortfalls,somalia face critic drought amid fund shortfal,General,1
https://www.theguardian.com/world/south-and-central-asia,All South and Central Asia stories,south central asia stori,General,1
https://hornobserver.com/articles/1/UN-Security-Council-condemns-Burundi-attacks-urges-peace,"UN Security Council condemns Burundi attacks, urges peace",un secur council condemn burundi attack urg peac,Security,1
https://www.theguardian.com/sport/2026/feb/16/winter-olympics-mens-slalom-skiing-ryding-meillard-mcgrath,‘I just needed some time for myself’: Norwegian skier hides in woods after slalom gold heartache,need time norwegian skier hide wood slalom gold heartach,General,1
https://www.theguardian.com/world/2026/feb/16/train-derails-switzerland-fatal-avalanches-alps,Train derails in Switzerland amid fatal avalanches across the Alps,train derail switzerland amid fatal avalanch across alp,General,1
https://halgan.net/2012/10/cia-secret-prison-in-somalia-p-1/,CIA Secret Prison in Somalia. P – 1,cia secret prison somalia p,General,1
https://hornobserver.com/articles/3512/Building-Somalias-Innovation-Future-Through-Intellectual-Property,Building Somalia's Innovation Future Through Intellectual Property,build somalia innov futur intellectu properti,General,1
https://www.aljazeera.com/news/2026/2/16/robert-duvall-oscar-winning-actor-and-star-of-the-godfather-dies-aged-95,"Robert Duvall, oo ahaa jilaa ku guuleystay Oscar iyo xiddiga The Godfather, ayaa ku dhintay da'da 95",robert duval oo ahaa jilaa ku guuleystay oscar iyo xiddiga godfath ayaa ku dhintay dada,General,1
https://www.aljazeera.com/news/2026/2/17/trump-says-he-will-be-involved-indirectly-in-iran-nuclear-talks,Trump waxa uu sheegay in uu si dadban ugu lug yeelan doono wadahadalada Nukliyeerka Iran,trump waxa uu sheegay uu si dadban ugu lug yeelan doono wadahadalada nukliyeerka iran,General,1
https://www.bbc.com/somali/articles/cwyvy5jx9kpo,Caadada ku salaysan in la uleeyo dadka lagu helo khaladaad ka baxsan dhaqamada bulshada,caadada ku salaysan la uleeyo dadka lagu helo khaladaad ka baxsan dhaqamada bulshada,General,1
https://www.bbc.com/somali/articles/cre0wd31x3qo,Nin Ruusha ah oo lagu eedeeyay in uu si qarsoodi ah u duubayay haween ku sugan Ghana,nin ruusha ah oo lagu eedeeyay uu si qarsoodi ah u duubayay haween ku sugan ghana,General,1
https://goobjoog.com/2026/02/16/soomaaliya-iyo-tanzaaniya-oo-ku-heshiiyay-in-la-fududeeyo-dal-ku-galka-labada-dal/,Soomaaliya iyo Tanzaaniya oo ku heshiiyay in la fududeeyo dal ku galka labada dal,soomaaliya iyo tanzaaniya oo ku heshiiyay la fududeeyo dal ku galka labada dal,General,1
https://www.aljazeera.com/news/2026/2/16/one-year-on-no-other-land-co-director-says-israeli-attacks-intensifying,"Hal sano ka dib, Ma jiro Maamule kale oo Land ah ayaa sheegay in weerarrada Israel ay sii kordhayaan",hal sano ka dib jiro maamul kale oo land ah ayaa sheegay weerarrada israel ay sii kordhayaan,Security,1
https://hornobserver.com/articles/3571/Somalias-Anti-Corruption-Crypto-Token-SOMAL-Launched,Somalia's Anti Corruption Crypto Token $SOMAL Launched,somalia anti corrupt crypto token somal launch,General,1
https://hornobserver.com/articles/3587/Russia-Facilitates-Travel-and-Tourism-for-Africans,Ruushka ayaa Afrika u fududeeya socdaalka iyo dalxiiska,russia facilit travel tourism african,General,1
https://hornobserver.com/articles/3585/Saudi-Arabia-and-Somalia-Strengthen-Military-Ties-with-New-Defense-Agreement,Saudi Arabia and Somalia Strengthen Military Ties with New Defense Agreement,saudi arabia somalia strengthen militari tie new defens agreement,Security,1
https://hornobserver.com/articles/3540/Television-An-African-culture-engine-MultiChoice-a-CANAL-company,"Television: An African culture engine - MultiChoice, a CANAL+ company",televis african cultur engin multichoic canal compani,General,1
https://hornobserver.com/articles/2842/Fahmos-Lone-Fight-Extremist-Threats-and-Societal-Pressure-Are-Pushing-Somali-Women-Out-of-Sports,Fahmo's Lone Fight: Extremist Threats and Societal Pressure Are Pushing Somali Women Out of Sports,fahmo lone fight extremist threat societ pressur push somali woman sport,General,1
https://hornobserver.com/videos/14/Somalias-Puntland-Jubbaland-join-hands-to-fend-off-Mogadishus-FGS,"Somalia's Puntland, Jubbaland join hands to fend off Mogadishu's FGS",somalia puntland jubbaland join hand fend mogadishu fg,General,1
https://hornobserver.com/articles/3511/South-Africa-Somalia-kingmakers-as-geopolitical-strategies-play-out-in-Africa,"South Africa, Somalia 'kingmakers' as geopolitical strategies play out in Africa",south africa somalia kingmak geopolit strategi play africa,General,1
https://hornobserver.com/articles/451/Opinion-Farmaajos-last-betrayal-of-the-constitution,Opinion: Farmaajo's last betrayal of the constitution.,opinion farmaajo last betray constitut,General,1
https://hornobserver.com/articles/1476/China-and-Africa-Move-into-New-Era-of-Cooperation,China and Africa Move into New Era of Cooperation,china africa move new era cooper,General,1
https://hornobserver.com/videos/18/WPFD-2021-Case-of-Cameraman-Abdirizak-Kasim-Iman-shot-dead-by-a-police-officer-in-Mogadishu,WPFD 2021: Case of Cameraman Abdirizak Kasim Iman shot dead by a police officer in Mogadishu,wpfd case cameraman abdirizak kasim iman shot dead polic offic mogadishu,General,1
https://hornobserver.com/articles/3570/Somalias-Four-Year-Cycle-Why-Momentum-Fades-and-What-It-Will-Take-to-Break-It,Somalia's Four-Year Cycle: Why Momentum Fades and What It Will Take to Break It,somalia fouryear cycl momentum fade take break,General,1
https://hornobserver.com/articles/3590/President-Hassan-Sheikh-Heads-to-AU-Summit-to-Push-for-Somalias-Sovereignty-and-Territorial-Integrity,President Hassan Sheikh Heads to AU Summit to Push for Somalia's Sovereignty and Territorial Integrity,presid hassan sheikh head au summit push somalia sovereignti territori integr,General,1
https://hornobserver.com/articles/2613/Defying-Darkness-Somali-sports-journalists-struggle-against-extremist-threat,Defying Darkness: Somali sports journalist's struggle against extremist threat,defi dark somali sport journalist struggl extremist threat,General,1
https://hornobserver.com/articles/3592/AU-39th-Ordinary-Session-of-the-Assembly-of-the-African-Union-Concludes-in-Addis-Ababa,AU: 39th Ordinary Session of the Assembly of the African Union Concludes in Addis Ababa,au th ordinari session assembl african union conclud addi ababa,General,1
https://hornobserver.com/articles/3586/Somalias-Diplomatic-Resurgence-Earns-Seat-on-Africas-Top-Security-Body,Somalia's Diplomatic Resurgence Earns Seat on Africa's Top Security Body,somalia diplomat resurg earn seat africa top secur bodi,Security,1
https://hornobserver.com/videos/15/Role-of-Somalia-and-International-Media-on-humanitarian-and-peace-building,Role of Somalia and International Media on humanitarian and peace building,role somalia intern medium humanitarian peac build,General,1
https://hornobserver.com/articles/3593/Somalia-Advances-Digital-Transformation-with-Unified-Government-Services-Initiative-officials-say,"Somalia Advances Digital Transformation with Unified Government Services Initiative, officials say",somalia advanc digit transform unifi govern servic initi offici say,Politics,1
https://hornobserver.com/videos/19/Interview-with-Outgoing-US-Ambassador-to-Somalia,Interview with Outgoing U.S Ambassador to Somalia,interview outgo u ambassador somalia,General,1
https://hornobserver.com/articles/3553/Countdown-to-Jamaame-Somali-Forces-Tighten-Grip-on-Al-Shabaab-Territory,Countdown to Jamaame: Somali Forces Tighten Grip on Al-Shabaab Territory,countdown jamaam somali forc tighten grip alshabaab territori,General,1
https://hornobserver.com/articles/3579/WFP-calls-for-safe-humanitarian-access-as-conflict-escalates-in-South-Sudans-Jonglei-State,WFP calls for safe humanitarian access as conflict escalates in South Sudan's Jonglei State,wfp call safe humanitarian access conflict escal south sudan jonglei state,General,1
https://hornobserver.com/articles/3547/Somalia-Secures-Major-Victory-after-Winning-3-0-Against-Rwanda-during-the-CECAFA-U17-Championship,Somalia Secures Major Victory after Winning 3-0 Against Rwanda during the CECAFA U17 Championship,somalia secur major victori win rwanda cecafa u championship,General,1
https://hornobserver.com/videos/17/Hopes-dashed-for-families-of-murdered-Somali-journalists,Hopes dashed for families of murdered Somali journalists,hope dash famili murder somali journalist,General,1
https://hornobserver.com/articles/1478/Union-of-Journalists-in-Somalia-condemns-recent-arbitrary-detentions-threats-against-journalists-safety-in-Mogadishu-Qardho-and-Garbaharey,"Union of Journalists in Somalia condemns recent arbitrary detentions, threats against journalists' safety in Mogadishu, Qardho and Garbaharey",union journalist somalia condemn recent arbitrari detent threat journalist safeti mogadishu qardho garbaharey,General,1
https://hornobserver.com/videos/16/Local-elders-in-Mogadishu-oppose-prolonged-city-lock-down,Local elders in Mogadishu oppose prolonged city lock-down,local elder mogadishu oppos prolong citi lockdown,General,1
https://hornobserver.com/articles/15/Clan-based-Selection-the-only-Practical-Option-in-2016,"Clan-based Selection, the only Practical Option in 2016",clanbas select practic option,Politics,1
https://hornobserver.com/articles/3558/Cambridge-Academy-Ethiopia-Youth-Football-Teams-Win-Historic-International-Trophy-in-Dubai,Cambridge Academy Ethiopia Youth Football Teams Win Historic International Trophy in Dubai,cambridg academi ethiopia youth footbal team win histor intern trophi dubai,General,1
https://hornobserver.com/articles/3591/UNICEF-Violence-no-child-can-outrun-South-Sudans-escalating-crisis,UNICEF: Violence no child can outrun - South Sudan's es,unicef violenc child outrun south sudan e,General,1
https://hornobserver.com/articles/53/IMF-reforms-clear-last-hurdle-with-US-adoption,IMF reforms clear last hurdle with US adoption,imf reform clear last hurdl u adopt,General,1
https://hornobserver.com/articles/3453/Feature-Zakaria-Said-Yusuf-A-champion-of-education-for-Puntlands-hearing-impaired-community,Feature – Zakaria Said Yusuf: A champion of education for Puntland's hearing impaired community,featur zakaria said yusuf champion educ puntland hear impair commun,General,1
https://www.voasomali.com/a/8009554.html,3Kiiska dacwadda Maxamuud Khaliil,kiiska dacwadda maxamuud khaliil,General,1
https://www.voasomali.com/a/3874401.html,2Wicitaanka: Prof. Cismaan Abokor Maxamed,wicitaanka prof cismaan abokor maxam,General,1
https://hornobserver.com/articles/3554/Somaliland-Engages-AlHuda-CIBE-to-Develop-Islamic-Banking-Regulations,Somaliland Engages AlHuda CIBE to Develop Islamic Banking Regulations,somaliland engag alhuda cibe develop islam bank regul,Finance,1
https://www.caasimada.net/faaiido-wayn-oo-laga-helayo-heshiiska-cusub-ee-somalia-iyo-tanzania-sawirro/,Faa’iido wayn oo laga helayo heshiiska cusub ee dalalka Somalia iyo Tanzania + Sawirro,faaiido wayn oo laga helayo heshiiska cusub ee dalalka somalia iyo tanzania sawirro,General,1
https://www.caasimada.net/daawo-jubbaland-oo-jawaab-adag-bixisay-hadalkii-wasiir-cumar/,Daawo: Jubaland oo jawaab ka bixisay hadalkii Wasiir Cumar,daawo jubaland oo jawaab ka bixisay hadalkii wasiir cumar,Health,1
https://www.caasimada.net/deg-deg-mohamed-bin-zayed-oo-xanuunsan/,"Madaxweynaha Imaaraadka, Maxamed bin Zayed oo xanuunsan",madaxweynaha imaaraadka maxam bin zay oo xanuunsan,General,1
https://www.caasimada.net/abiy-oo-xasan-sheekh-hortiisa-ku-muujiyay-rabitaanka-itoobiya-ee-badda/,Abiy oo Xasan Sheekh hortiisa ku muujiyay rabitaanka Itoobiya ee badda,abiy oo xasan sheekh hortiisa ku muujiyay rabitaanka itoobiya ee badda,General,1
